customerID,SeniorCitizen,MonthlyCharges,TotalCharges,Churn,PhoneService_No,PhoneService_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,MultipleLines_No_Phone_Service,MultipleLines_No,MultipleLines_Yes,OnlineSecurity_No_Internet_Service,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No_Internet_Service,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No_Internet_Service,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No_Internet_Service,TechSupport_No,TechSupport_Yes,StreamingTV_No_Internet_Service,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No_Internet_Service,StreamingMovies_No,StreamingMovies_Yes,gender_encoded,Partner_encoded,Dependents_encoded,Contract_encoded,PaperlessBilling_encoded,PaymentMethod_encoded,tenure_encoded
1075-BGWOH,1,98.75,1587.55,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1,1,0,0,1,2,0.35
1755-RMCXH,0,20.3,40.25,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,0,0,3,0.5168067226890757
0302-JOIVN,0,101.15,842.9,1,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,1,0,0,0,2,0.34146341463414637
3858-XHYJO,0,105.75,4228.55,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0,1,0,1,0,0,0.203125
4299-SIMNS,0,81.15,784.45,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.3865546218487395
7025-IWFHT,0,89.55,3729.75,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1,0,0,1,1,2,0.2
6261-LHRTG,0,54.75,1406.9,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0,0,0,0,1,1,0.189873417721519
7841-FCRQD,0,53.75,1857.3,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,1,0,1,1,1,0.21875
2056-EVGZL,0,105.75,7322.5,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,1,1,0,1,0.09
8777-MBMTS,1,105.85,6725.5,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,1,1,0.11842105263157894
7753-USQYQ,0,64.2,3627.3,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,1,0,0,1,1,2,0.140625
5366-IJEQJ,0,88.7,1761.45,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,1,0,0,0,1,2,0.2535211267605634
7661-CPURM,0,87.7,1725.95,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,1,0,0,1,1,1,0.2602739726027397
6233-HXJMX,0,89.3,4192.15,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0,0,0,0,1,1,0.09836065573770492
5902-WBLSE,0,20.15,1411.2,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,1,1,0.09243697478991597
1981-INRFU,0,79.75,164.5,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,0,0,0,1,2,0.5168067226890757
4971-PUYQO,0,94.55,2724.6,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0,0,0,0,1,3,0.18055555555555555
3239-TPHPZ,0,20.05,264.55,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,0,2,1,2,0.3247863247863248
5115-GZDEL,0,67.2,4671.7,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,0,1,2,0,1,0.016574585635359115
3338-CVVEH,0,94.55,1173.55,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,0,0,0,0,2,0.3247863247863248
8485-GJCDN,1,69.05,318.5,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,3,0.48120300751879697
2615-YVMYX,1,107.5,7713.55,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,1,1,0,0,1,2,0.03529411764705882
2851-STERV,1,73.0,2471.25,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,0,0,1,1,2,0.17045454545454544
4393-GEADV,0,114.75,7842.3,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,1,2,0,1,0.09243697478991597
8486-AYEQH,0,76.05,2227.8,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,2,0.24615384615384617
1527-SXDPN,0,96.25,4990.25,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,1,1,1,2,1,0,0.1
6029-WTIPC,1,101.1,3744.05,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1,0,0,0,1,2,0.23076923076923078
8634-CILSZ,0,104.7,7220.35,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,1,0,0,1,1,0,0.08421052631578947
5419-JKZNQ,1,77.9,2351.45,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,0,0,0,3,0.2222222222222222
2495-KZNFB,0,90.65,2989.6,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,0,0,0,0,1,2,0.21875
1409-PHXTF,1,110.45,6077.75,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,2,1,2,0.19117647058823528
4560-WQAQW,0,68.7,4070.95,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,0,0,0,1,0,0,0.13333333333333333
9591-YVTEB,1,44.85,2479.05,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,1,0,0,0,1,2,0.140625
9309-BZGNT,1,29.8,2134.3,0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,1,0,1,1,1,0.08421052631578947
4274-DRSQT,0,88.9,6000.1,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0,0,0,1,1,0,0.14606741573033707
2027-DNKIV,0,58.75,2203.1,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,1,1,1,1,3,0.23076923076923078
8075-GXIUB,1,19.85,183.15,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,1,0,1,0.3865546218487395
2885-HIJDH,0,86.9,6194.1,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,1,1,2,0,0,0.08421052631578947
5424-RLQLC,0,59.65,638.95,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,1,0,0,0,1,3,0.3879310344827586
6682-QJDGB,0,55.25,2139.2,1,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,1,0,1,0,1,3,0.203125
6507-DTJZV,0,66.4,831.75,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,0,1,0,0,1,0.3486238532110092
8780-IXSTS,0,90.1,521.3,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0,0,0,0,1,2,0.36363636363636365
7673-BQGKU,0,20.15,1337.5,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,0,0,0.08421052631578947
6723-WSNTY,1,108.1,7181.95,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,1,1,1,0.14606741573033707
9530-EHPOH,0,53.75,608.0,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,0,0,0,0,2,0.31313131313131315
2725-IWWBA,0,56.9,2560.1,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,1,1,1,0,3,0.16216216216216217
0345-HKJVM,0,89.3,577.6,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0,0,0,0,0,2,0.36363636363636365
1061-PNTHC,0,109.6,5953.0,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,0,1,3,0.125
0394-YONDK,0,25.15,1790.15,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,2,0,1,0.09243697478991597
6574-MCOEH,0,79.15,2531.4,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,1,1,2,0.21875
7399-QHBJS,0,66.75,4760.3,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,1,1,2,0,1,0.016574585635359115
3049-SOLAY,0,95.2,292.85,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0,1,0,0,1,2,0.47
0997-YTLNY,0,48.8,953.65,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0,0,1,0,0,3,0.2602739726027397
3317-HRTNN,1,45.7,198.0,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0,0,0,0,0,2,0.48120300751879697
9479-HYNYL,0,80.7,5705.05,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,1,1,0.03529411764705882
3235-ETOOB,0,74.5,609.9,1,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,0,0,1,2,0.34146341463414637
9708-KFDBY,0,20.55,20.55,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,0,0,1,0.6199021207177814
8058-INTPH,0,79.65,79.65,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,0,0,0,1,2,0.6199021207177814
3642-GKTCT,0,115.1,6993.65,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,1,1,3,0.10526315789473684
0774-RMNUW,0,59.7,4122.65,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0,1,1,2,0,0,0.03529411764705882
1334-PDUKM,0,86.45,5762.95,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0,1,0,1,0,1,0.09
0756-MPZRL,0,33.7,1537.85,0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,0,0,1,0,1,0.16216216216216217
2242-MFOTG,0,80.1,2603.3,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,1,0,0,0.21875
2927-CVULT,0,104.05,5566.4,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,0,1,1,2,1,0,0.2
2144-BFDSO,1,108.75,5431.9,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,1,0,0,0,0,0.14705882352941177
8745-PVESG,0,41.1,2258.25,0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,0,0,0,1,1,1,0.12307692307692308
7647-GYYKX,0,20.35,1092.35,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,1,0,0.19117647058823528
5647-FXOTP,1,105.9,6401.25,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,1,0,0,1,2,0.07894736842105263
5569-OUICF,1,101.3,2812.2,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,1,0,0,1,1,0.21052631578947367
8821-XNHVZ,0,80.05,80.05,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,1,1,0,1,3,0.6199021207177814
2082-OJVTK,0,89.2,2698.35,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,1,1,1,0,1,2,0.20833333333333334
9700-ISPUP,0,65.5,616.9,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,0,1,1,0,1,2,0.3879310344827586
9839-ETQOE,0,40.45,1912.85,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,1,0,1,0,1,2,0.23076923076923078
6078-VESFR,1,70.45,849.1,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,1,0,0,0,0,0.3486238532110092
9027-TMATR,0,78.8,3460.3,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,1,2,0.23076923076923078
5940-NFXKV,0,83.65,1465.75,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,1,1,1,0,1,2,0.2602739726027397
1941-HOSAM,0,90.1,90.1,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,1,1,0,1,2,0.6199021207177814
9110-HSGTV,0,82.45,5555.3,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,2,1,1,0.08421052631578947
0704-VCUMB,0,20.25,1278.8,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,0,2,0,1,0.10526315789473684
6171-ZTVYB,0,66.25,2907.35,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,1,1,0,0,0,0,0.23076923076923078
8053-WWDRO,0,19.5,146.3,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,0,0,0,0,0.36363636363636365
9564-KCLHR,0,51.25,51.25,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1,0,0,0,0,3,0.6199021207177814
1935-IMVBB,0,89.7,4952.95,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,1,0,0,0,3,0.125
2535-PBCGC,0,64.55,4504.9,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,0,0,0.09243697478991597
2082-CEFLT,0,45.6,45.6,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,1,0,0,0,1,2,0.6199021207177814
1470-PSXNM,0,93.65,4520.15,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,1,1,1,1,1,2,0.22727272727272727
1213-NGCUN,0,49.65,267.35,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,0.36363636363636365
2498-XLDZR,0,73.6,2316.85,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,0,1,1,2,0,3,0.2753623188405797
9866-OCCKE,1,109.75,8075.35,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,1,3,0.016574585635359115
5338-YHWYT,0,61.45,2302.35,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,1,0,1,2,0,1,0.23076923076923078
7718-UPSKJ,0,106.4,7251.9,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0,1,0,1,1,1,0.08421052631578947
8731-WBBMB,0,81.9,2078.55,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,0,0,0,0.189873417721519
1448-CYWKC,0,105.2,6225.4,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,1,1,1,1,1,0.16417910447761194
7901-IIDQV,0,54.6,1242.25,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1,0,0,1,0,0,0.24468085106382978
2690-DVRVK,0,20.55,99.45,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,1,0,2,0.48120300751879697
5688-KZTSN,0,20.0,288.05,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,0,1,2,0.37373737373737376
1270-XKUCC,0,19.7,599.25,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,1,1,2,0,3,0.2222222222222222
0334-ZFJSR,0,66.05,3462.1,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,1,0,1,1,1,0.140625
2894-QOJRX,0,34.0,853.0,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,1,0,0,1,0,0.2911392405063291
5747-PMBSQ,1,92.5,934.1,1,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,1,1,0,0,1,3,0.3879310344827586
5583-EJXRD,0,54.05,2375.2,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,1,1,1,2,1,1,0.11764705882352941
4565-EVZMJ,0,58.9,2813.05,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,1,1,3,0.20588235294117646
3143-JQEGI,0,88.35,1222.8,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0,1,1,0,0,2,0.3486238532110092
6386-SZZKH,0,107.95,5293.2,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,1,2,1,0,0.22727272727272727
3327-YBAKM,0,96.9,6314.35,0,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0,1,0,1,1,3,0.05
9441-QHEVC,0,19.1,19.1,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,0,0,3,0.6199021207177814
6705-LNMDD,0,50.0,1003.05,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1,0,0,0,0,3,0.2535211267605634
2580-ASVVY,0,45.4,1593.1,0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0,1,0,2,0,2,0.23076923076923078
3370-GQEAL,0,85.45,2509.95,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,1,1,1,0,0,2,0.2222222222222222
5032-USPKF,0,84.1,3187.65,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,0,0,0,1,0,0,0.22033898305084745
2982-IHMFT,1,74.45,74.45,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,3,0.6199021207177814
3521-SYVOR,0,64.75,2345.2,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0,0,0,0,1,2,0.23076923076923078
4254-QPEDE,0,66.25,3330.1,0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,0,1,0,2,0,1,0.1
6283-GITPX,0,76.9,5522.7,0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,1,0,1,2,1,1,0.03529411764705882
9526-JAWYF,0,89.8,2335.3,1,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,1,0,0,0,0,2,0.189873417721519
0771-CHWSK,0,74.6,4798.4,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,1,0,0,2,1,1,0.14606741573033707
9788-HNGUT,0,116.95,8594.4,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,2,1,1,0.016574585635359115
9495-REDIY,0,40.65,970.55,0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,1,0,1,1,1,1,0.2911392405063291
5375-XLDOF,0,114.35,7665.8,0,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,1,2,1,0,0.08421052631578947
1172-VIYBP,0,69.7,3686.05,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,1,1,1,2,0,0,0.2
5649-VUKMC,0,95.5,1115.15,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0,0,0,1,0,3,0.3247863247863248
6559-PDZLR,0,98.65,2537.0,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,0,0,0,1,2,0.189873417721519
8992-OBVDG,0,61.65,1393.6,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,1,0,0,0,0,3,0.2698412698412698
4273-MBHYA,0,89.35,89.35,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0,0,1,0,1,2,0.6199021207177814
4724-WXVWF,0,95.4,4445.3,0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,1,0,0,0,1,2,0.140625
5701-GUXDC,0,35.4,978.6,0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0,1,0,1,0,1,0.189873417721519
1460-UZPRJ,0,19.95,1258.15,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,0,2,0,3,0.07894736842105263
6082-GLJIX,0,19.25,331.35,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,0,0,0,3,0.24742268041237114
5143-EGQFK,1,29.65,291.4,1,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0,0,0,0,1,2,0.3879310344827586
4919-IKATY,0,84.5,453.75,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,1,1,1,0,1,2,0.48120300751879697
2495-TTHBQ,0,20.4,84.75,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,1,1,1,3,0.4715909090909091
0485-ZBSLN,0,24.75,1715.1,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,2,0,1,0.11842105263157894
3810-PJUHR,0,25.35,1715.15,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1,1,2,0,3,0.09243697478991597
9050-QLROH,0,90.7,1597.25,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,1,0,0,0,1,1,0.24742268041237114
0847-HGRML,0,20.0,1250.1,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,0,1,2,0,0,0.07142857142857142
8232-CTLKO,0,59.75,3996.8,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,1,1,2,1,2,0.14606741573033707
9227-YBAXE,0,82.5,5215.1,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0,1,1,2,1,0,0.11842105263157894
6168-WFVVF,1,70.3,235.5,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,2,0.47
9860-LISIZ,0,20.35,673.2,0,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,0,0,0,0,0,3,0.18461538461538463
0112-QAWRZ,0,90.8,1442.2,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,1,1,1,0,1,0,0.35
0877-SDMBN,0,103.95,5639.05,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0,0,0,1,1,0,0.19117647058823528
2786-GCDPI,1,104.95,5222.35,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0,0,0,0,1,2,0.14705882352941177
4043-MKDTV,0,105.25,7291.75,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,1,0,2,1,2,0.03529411764705882
8065-YKXKD,0,74.75,799.65,1,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0,0,0,0,1,2,0.3879310344827586
